Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] Pathloss[dB]
35.52 91 433 250 296 NLOS -5.49546 133.86
35.53 90.8333 433 250 296.083 NLOS -1.75194 133.865
35.54 90.6667 433 250 296.167 NLOS -5.12231 133.869
35.55 90.5 433 250 296.25 NLOS -1.95817 133.874
35.56 90.3333 433 250 296.333 NLOS -1.93715 133.878
35.57 90.1667 433 250 296.417 NLOS -7.12975 133.883
35.58 90 433 250 296.5 NLOS -4.42846 133.887
35.59 89.8333 433 250 296.583 NLOS -5.74383 133.892
35.6 89.6667 433 250 296.667 NLOS -7.60511 133.896
35.61 89.5 433 250 296.75 NLOS -2.35616 133.901
35.62 89.3333 433 250 296.833 NLOS -3.79613 133.905
35.63 89.1667 433 250 296.917 NLOS -3.00459 133.91
35.64 89 433 250 297 NLOS -6.89668 133.915
35.65 88.8333 433 250 297.083 NLOS -7.73852 133.919
35.66 88.6667 433 250 297.167 NLOS -4.44537 133.924
35.67 88.5 433 250 297.25 NLOS -6.65123 133.928
35.68 88.3333 433 250 297.333 NLOS -4.23259 133.933
35.69 88.1667 433 250 297.417 NLOS -10.4206 133.937
35.7 88 433 250 297.5 NLOS -2.71056 133.942
35.71 87.8333 433 250 297.583 NLOS -5.82674 133.947
35.72 87.6667 433 250 297.667 NLOS -2.89043 133.951
35.73 87.5 433 250 297.75 NLOS -8.1316 133.956
35.74 87.3333 433 250 297.833 NLOS -1.97109 133.96
35.75 87.1667 433 250 297.917 NLOS -4.03859 133.965
35.76 87 433 250 298 NLOS -2.60423 133.97
35.77 86.8333 433 250 298.083 NLOS -8.26375 133.974
35.78 86.6667 433 250 298.167 NLOS -4.70134 133.979
35.79 86.5 433 250 298.25 NLOS -2.85998 133.984
35.8 86.3333 433 250 298.333 NLOS -4.96672 133.988
35.81 86.1667 433 250 298.417 NLOS -6.10526 133.993
35.82 86 433 250 298.5 NLOS -8.13799 133.997
35.83 85.8333 433 250 298.583 NLOS -4.80693 134.002
35.84 85.6667 433 250 298.667 NLOS -13.5988 134.007
35.85 85.5 433 250 298.75 NLOS -2.45639 134.012
35.86 85.3333 433 250 298.833 NLOS -6.17492 134.016
35.87 85.1667 433 250 298.917 NLOS -5.62885 134.021
35.88 85 433 250 299 NLOS -6.00367 134.026
35.89 84.8333 433 250 299.083 NLOS -1.93318 134.03
35.9 84.6667 433 250 299.167 NLOS -6.43771 134.035
35.91 84.5 433 250 299.25 NLOS -5.21142 134.04
35.92 84.3333 433 250 299.333 NLOS -8.98555 134.045
35.93 84.1667 433 250 299.417 NLOS -4.06579 134.049
35.94 84 433 250 299.5 NLOS -5.1592 134.054
35.95 83.8333 433 250 299.583 NLOS -1.0827 134.059
35.96 83.6667 433 250 299.667 NLOS -4.94631 134.064
35.97 83.5 433 250 299.75 NLOS 1.63716 134.068
35.98 83.3333 433 250 299.833 NLOS -7.3166 134.073
35.99 83.1667 433 250 299.917 NLOS -5.44397 134.078
36 83 433 250 300 NLOS -6.17884 134.083
36.01 82.8333 433 250 300.083 NLOS -4.62161 134.087
36.02 82.6667 433 250 300.167 NLOS -8.28025 134.092
36.03 82.5 433 250 300.25 NLOS -8.23062 134.097
36.04 82.3333 433 250 300.333 NLOS -4.83029 134.102
36.05 82.1667 433 250 300.417 NLOS -4.6529 134.107
36.06 82 433 250 300.5 NLOS -12.0937 134.111
36.07 81.8333 433 250 300.583 NLOS -5.06689 134.116
36.08 81.6667 433 250 300.667 NLOS -5.22813 134.121
36.09 81.5 433 250 300.75 NLOS -3.76376 134.126
36.1 81.3333 433 250 300.833 NLOS -6.74843 134.131
36.11 81.1667 433 250 300.917 NLOS -7.92396 134.136
36.12 81 433 250 301 NLOS -9.08751 134.141
36.13 80.8333 433 250 301.083 NLOS -3.31821 134.145
36.14 80.6667 433 250 301.167 NLOS 0.433866 134.15
36.15 80.5 433 250 301.25 NLOS -8.58599 134.155
36.16 80.3333 433 250 301.333 NLOS -7.43337 134.16
36.17 80.1667 433 250 301.417 NLOS -9.38596 134.165
36.18 80 433 250 301.5 NLOS -8.1297 134.17
36.19 79.8333 433 250 301.583 NLOS -1.50095 134.175
36.2 79.6667 433 250 301.667 NLOS -7.69376 134.18
36.21 79.5 433 250 301.75 NLOS -3.27941 134.185
36.22 79.3333 433 250 301.833 NLOS -6.20871 134.189
36.23 79.1667 433 250 301.917 NLOS -4.87594 134.194
36.24 79 433 250 302 NLOS -2.54961 134.199
36.25 78.8333 433 250 302.083 NLOS -6.34145 134.204
36.26 78.6667 433 250 302.167 NLOS -6.37381 134.209
36.27 78.5 433 250 302.25 NLOS -6.22317 134.214
36.28 78.3333 433 250 302.333 NLOS -5.44503 134.219
36.29 78.1667 433 250 302.417 NLOS -7.4622 134.224
36.3 78 433 250 302.5 NLOS -5.42341 134.229
36.31 77.8333 433 250 302.583 NLOS -2.27115 134.234
36.32 77.6667 433 250 302.667 NLOS -4.47547 134.239
36.33 77.5 433 250 302.75 NLOS -5.21792 134.244
36.34 77.3333 433 250 302.833 NLOS -5.08548 134.249
36.35 77.1667 433 250 302.917 NLOS -6.49155 134.254
36.36 77 433 250 303 NLOS -3.48296 134.259
36.37 76.8333 433 250 303.083 NLOS -3.4917 134.264
36.38 76.6667 433 250 303.167 NLOS -6.24183 134.269
36.39 76.5 433 250 303.25 NLOS -8.40344 134.274
36.4 76.3333 433 250 303.333 NLOS 0.520614 134.279
36.41 76.1667 433 250 303.417 NLOS -7.78892 134.284
36.42 76 433 250 303.5 NLOS -3.79785 134.289
36.43 75.8333 433 250 303.583 NLOS -13.002 134.294
36.44 75.6667 433 250 303.667 NLOS -6.34519 134.299
36.45 75.5 433 250 303.75 NLOS -8.4767 134.304
36.46 75.3333 433 250 303.833 NLOS -0.220822 134.309
36.47 75.1667 433 250 303.917 NLOS -1.17902 134.314
36.48 75 433 250 304 NLOS -3.82544 134.32
36.49 74.8333 433 250 304.083 NLOS -5.04041 134.325
36.5 74.6667 433 250 304.167 NLOS -3.28928 134.33
36.51 74.5 433 250 304.25 NLOS -4.32839 134.335
36.52 74.3333 433 250 304.333 NLOS -5.0024 134.34
36.53 74.1667 433 250 304.417 NLOS -0.445035 134.345
36.54 74 433 250 304.5 NLOS -10.8982 134.35
36.55 73.8333 433 250 304.583 NLOS -1.22502 134.355
36.56 73.6667 433 250 304.667 NLOS -7.2328 134.36
36.57 73.5 433 250 304.75 NLOS -12.0865 134.365
36.58 73.3333 433 250 304.833 NLOS -3.67206 134.371
36.59 73.1667 433 250 304.917 NLOS -11.3807 134.376
36.6 73 433 250 305 NLOS -8.06663 134.381
36.61 72.8333 433 250 305.083 NLOS -1.4139 134.386
36.62 72.6667 433 250 305.167 NLOS -7.78195 134.391
36.63 72.5 433 250 305.25 NLOS -7.53949 134.396
36.64 72.3333 433 250 305.333 NLOS -3.94985 134.401
36.65 72.1667 433 250 305.417 NLOS -0.451024 134.407
36.66 72 433 250 305.5 NLOS -5.49959 134.412
36.67 71.8333 433 250 305.583 NLOS -5.53069 134.417
36.68 71.6667 433 250 305.667 NLOS -5.05335 134.422
36.69 71.5 433 250 305.75 NLOS -9.53778 134.427
36.7 71.3333 433 250 305.833 NLOS -2.98116 134.433
36.71 71.1667 433 250 305.917 NLOS -13.2507 134.438
36.72 71 433 250 306 NLOS -4.85929 134.443
36.73 70.8333 433 250 306.083 NLOS -13.1965 134.448
36.74 70.6667 433 250 306.167 NLOS -1.31287 134.453
36.75 70.5 433 250 306.25 NLOS -8.96716 134.459
36.76 70.3333 433 250 306.333 NLOS -3.52182 134.464
36.77 70.1667 433 250 306.417 NLOS -9.52397 134.469
36.78 70 433 250 306.5 NLOS -6.7749 134.474
36.79 69.8333 433 250 306.583 NLOS -6.89313 134.48
36.8 69.6667 433 250 306.667 NLOS -5.73605 134.485
36.81 69.5 433 250 306.75 NLOS -4.76019 134.49
36.82 69.3333 433 250 306.833 NLOS 0.15124 134.495
36.83 69.1667 433 250 306.917 NLOS -7.06223 134.501
36.84 69 433 250 307 NLOS -9.77928 134.506
36.85 68.8333 433 250 307.083 NLOS -1.0332 134.511
36.86 68.6667 433 250 307.167 NLOS -7.94723 134.516
36.87 68.5 433 250 307.25 NLOS -3.96634 134.522
36.88 68.3333 433 250 307.333 NLOS -10.4294 134.527
36.89 68.1667 433 250 307.417 NLOS -5.87749 134.532
36.9 68 433 250 307.5 NLOS -0.389089 134.537
36.91 67.8333 433 250 307.583 NLOS -7.30456 134.543
36.92 67.6667 433 250 307.667 NLOS -5.60681 134.548
36.93 67.5 433 250 307.75 NLOS -7.89383 134.553
36.94 67.3333 433 250 307.833 NLOS -6.10936 134.559
36.95 67.1667 433 250 307.917 NLOS -8.39053 134.564
36.96 67 433 250 308 NLOS -6.15942 134.569
36.97 66.8333 433 250 308.083 NLOS -8.74877 134.575
36.98 66.6667 433 250 308.167 NLOS -1.61829 134.58
36.99 66.5 433 250 308.25 NLOS -3.16091 134.585
37 66.3333 433 250 308.333 NLOS -7.87634 134.591
37.01 66.1667 433 250 308.417 NLOS -9.40965 134.596
37.02 66 433 250 308.5 NLOS -9.20173 134.601
37.03 65.8333 433 250 308.583 NLOS -4.34005 134.607
37.04 65.6667 433 250 308.667 NLOS -10.3102 134.612
37.05 65.5 433 250 308.75 NLOS -8.29872 134.618
37.06 65.3333 433 250 308.833 NLOS 0.635837 134.623
37.07 65.1667 433 250 308.917 NLOS -5.27668 134.628
37.08 65 433 250 309 NLOS -3.68837 134.634
37.09 64.8333 433 250 309.083 NLOS -11.2896 134.639
37.1 64.6667 433 250 309.167 NLOS -2.91207 134.644
37.11 64.5 433 250 309.25 NLOS -8.5927 134.65
37.12 64.3333 433 250 309.333 NLOS -6.11739 134.655
37.13 64.1667 433 250 309.417 NLOS -0.0886671 134.661
37.14 64 433 250 309.5 NLOS -6.98823 134.666
37.15 63.8333 433 250 309.583 NLOS -3.42041 134.671
37.16 63.6667 433 250 309.667 NLOS -5.38519 134.677
37.17 63.5 433 250 309.75 NLOS -9.32615 134.682
37.18 63.3333 433 250 309.833 NLOS -7.9611 134.688
37.19 63.1667 433 250 309.917 NLOS -10.8346 134.693
37.2 63 433 250 310 NLOS -4.0022 134.699
37.21 62.8333 433 250 310.083 NLOS -14.832 134.704
37.22 62.6667 433 250 310.167 NLOS -7.38919 134.709
37.23 62.5 433 250 310.25 NLOS -6.637 134.715
37.24 62.3333 433 250 310.333 NLOS -6.05421 134.72
37.25 62.1667 433 250 310.417 NLOS -7.0126 134.726
37.26 62 433 250 310.5 NLOS -8.77773 134.731
37.27 61.8333 433 250 310.583 NLOS -5.07526 134.737
37.28 61.6667 433 250 310.667 NLOS -6.04025 134.742
37.29 61.5 433 250 310.75 NLOS -5.93588 134.748
37.3 61.3333 433 250 310.833 NLOS -0.161493 134.753
37.31 61.1667 433 250 310.917 NLOS -0.899307 134.759
37.32 61 433 250 311 NLOS -3.36548 134.764
37.33 60.8333 433 250 311.083 NLOS -1.93677 134.77
37.34 60.6667 433 250 311.167 NLOS -2.86937 134.775
37.35 60.5 433 250 311.25 NLOS -10.9574 134.781
37.36 60.3333 433 250 311.333 NLOS -4.09064 134.786
37.37 60.1667 433 250 311.417 NLOS -2.78265 134.792
37.38 60 433 250 311.5 NLOS -1.22074 134.797
37.39 59.8333 433 250 311.583 NLOS -6.77342 134.803
37.4 59.6667 433 250 311.667 NLOS -6.14407 134.808
37.41 59.5 433 250 311.75 NLOS -3.58881 134.814
37.42 59.3333 433 250 311.833 NLOS -2.62384 134.819
37.43 59.1667 433 250 311.917 NLOS -7.78286 134.825
37.44 59 433 250 312 NLOS -3.08844 134.83
37.45 58.8333 433 250 312.083 NLOS -12.2212 134.836
37.46 58.6667 433 250 312.167 NLOS -3.30352 134.841
37.47 58.5 433 250 312.25 NLOS -4.59905 134.847
37.48 58.3333 433 250 312.333 NLOS -9.96845 134.853
37.49 58.1667 433 250 312.417 NLOS -6.13796 134.858
37.5 58 433 250 312.5 NLOS -14.9273 134.864
37.51 57.8333 433 250 312.583 NLOS -3.49633 134.869
37.52 57.6667 433 250 312.667 NLOS -3.01153 134.875
37.53 57.5 433 250 312.75 NLOS -1.33975 134.88
37.54 57.3333 433 250 312.833 NLOS -4.23215 134.886
37.55 57.1667 433 250 312.917 NLOS -1.62317 134.892
37.56 57 433 250 313 NLOS 0.434623 134.897
37.57 56.8333 433 250 313.083 NLOS -8.22749 134.903
37.58 56.6667 433 250 313.167 NLOS -11.2369 134.908
37.59 56.5 433 250 313.25 NLOS -14.5208 134.914
37.6 56.3333 433 250 313.333 NLOS -9.62436 134.92
37.61 56.1667 433 250 313.417 NLOS -3.13941 134.925
37.62 56 433 250 313.5 NLOS -9.13449 134.931
37.63 55.8333 433 250 313.583 NLOS -11.7453 134.936
37.64 55.6667 433 250 313.667 NLOS -8.35979 134.942
37.65 55.5 433 250 313.75 NLOS -2.5748 134.948
37.66 55.3333 433 250 313.833 NLOS -10.6674 134.953
37.67 55.1667 433 250 313.917 NLOS -6.84265 134.959
37.68 55 433 250 314 NLOS -8.65365 134.965
37.69 54.8333 433 250 314.083 NLOS -3.80784 134.97
37.7 54.6667 433 250 314.167 NLOS -4.96591 134.976
37.71 54.5 433 250 314.25 NLOS -2.73794 134.982
37.72 54.3333 433 250 314.333 NLOS -8.42521 134.987
37.73 54.1667 433 250 314.417 NLOS -6.90434 134.993
37.74 54 433 250 314.5 NLOS -13.2406 134.998
37.75 53.8333 433 250 314.583 NLOS -9.10203 135.004
37.76 53.6667 433 250 314.667 NLOS -11.3564 135.01
37.77 53.5 433 250 314.75 NLOS -4.00159 135.015
37.78 53.3333 433 250 314.833 NLOS -6.36502 135.021
37.79 53.1667 433 250 314.917 NLOS -8.66933 135.027
37.8 53 433 250 315 NLOS -2.17011 135.033
37.81 52.8333 433 250 315.083 NLOS -7.34455 135.038
37.82 52.6667 433 250 315.167 NLOS -8.69281 135.044
37.83 52.5 433 250 315.25 NLOS -1.13768 135.05
37.84 52.3333 433 250 315.333 NLOS -5.78543 135.055
37.85 52.1667 433 250 315.417 NLOS -2.41621 135.061
37.86 52 433 250 315.5 NLOS -4.77382 135.067
37.87 51.8333 433 250 315.583 NLOS -3.1122 135.072
37.88 51.6667 433 250 315.667 NLOS -4.3582 135.078
37.89 51.5 433 250 315.75 NLOS -3.6952 135.084
37.9 51.3333 433 250 315.833 NLOS -3.26398 135.09
37.91 51.1667 433 250 315.917 NLOS -8.16565 135.095
37.92 51 433 250 316 NLOS -1.20515 135.101
37.93 50.8333 433 250 316.083 NLOS -6.33737 135.107
37.94 50.6667 433 250 316.167 NLOS -8.95401 135.112
37.95 50.5 433 250 316.25 NLOS -11.9421 135.118
37.96 50.3333 433 250 316.333 NLOS -7.8622 135.124
37.97 50.1667 433 250 316.417 NLOS -7.19822 135.13
37.98 50 433 250 316.5 NLOS -7.77615 135.135
37.99 49.8333 433 250 316.583 NLOS -3.47412 135.141
38 49.6667 433 250 316.667 NLOS -17.286 135.147
38.01 49.5 433 250 316.75 NLOS -6.71263 135.153
38.02 49.3333 433 250 316.833 NLOS -3.69108 135.158
38.03 49.1667 433 250 316.917 NLOS -2.78307 135.164
38.04 49 433 250 317 NLOS -4.84137 135.17
38.05 48.8333 433 250 317.083 NLOS -10.1656 135.176
38.06 48.6667 433 250 317.167 NLOS -5.82635 135.181
38.07 48.5 433 250 317.25 NLOS -10.5085 135.187
38.08 48.3333 433 250 317.333 NLOS -8.36469 135.193
38.09 48.1667 433 250 317.417 NLOS -3.78165 135.199
38.1 48 433 250 317.5 NLOS -1.95199 135.205
38.11 47.8333 433 250 317.583 NLOS -9.84719 135.21
38.12 47.6667 433 250 317.667 NLOS -4.59742 135.216
38.13 47.5 433 250 317.75 NLOS -2.894 135.222
38.14 47.3333 433 250 317.833 NLOS -7.62952 135.228
38.15 47.1667 433 250 317.917 NLOS -7.44726 135.234
38.16 47 433 250 318 NLOS -2.97783 135.239
38.17 46.8333 433 250 318.083 NLOS -3.22361 135.245
38.18 46.6667 433 250 318.167 NLOS -11.8854 135.251
38.19 46.5 433 250 318.25 NLOS -6.98508 135.257
38.2 46.3333 433 250 318.333 NLOS -6.74767 135.263
38.21 46.1667 433 250 318.417 NLOS -5.8584 135.268
38.22 46 433 250 318.5 NLOS -9.92239 135.274
38.23 45.8333 433 250 318.583 NLOS -17.9657 135.28
38.24 45.6667 433 250 318.667 NLOS -7.18953 135.286
38.25 45.5 433 250 318.75 NLOS -6.33052 135.292
38.26 45.3333 433 250 318.833 NLOS -5.62363 135.298
38.27 45.1667 433 250 318.917 NLOS -3.33194 135.303
38.28 45 433 250 319 NLOS -6.11392 135.309
38.29 44.8333 433 250 319.083 NLOS -3.05845 135.315
38.3 44.6667 433 250 319.167 NLOS -6.72262 135.321
38.31 44.5 433 250 319.25 NLOS -4.62866 135.327
38.32 44.3333 433 250 319.333 NLOS -4.22374 135.333
38.33 44.1667 433 250 319.417 NLOS -8.88291 135.338
38.34 44 433 250 319.5 NLOS -7.65634 135.344
38.35 43.8333 433 250 319.583 NLOS -10.2917 135.35
38.36 43.6667 433 250 319.667 NLOS -2.95719 135.356
38.37 43.5 433 250 319.75 NLOS -8.70582 135.362
38.38 43.3333 433 250 319.833 NLOS -4.42946 135.368
38.39 43.1667 433 250 319.917 NLOS -6.37115 135.374
38.4 43 433 250 320 NLOS -5.52199 135.38
38.41 42.8333 433 250 320.083 NLOS -10.4857 135.385
38.42 42.6667 433 250 320.167 NLOS -2.36051 135.391
38.43 42.5 433 250 320.25 NLOS -4.08172 135.397
38.44 42.3333 433 250 320.333 NLOS -8.98401 135.403
38.45 42.1667 433 250 320.417 NLOS -9.46515 135.409
38.46 42 433 250 320.5 NLOS -8.39801 135.415
38.47 41.8333 433 250 320.583 NLOS -4.15323 135.421
38.48 41.6667 433 250 320.667 NLOS -6.16538 135.427
38.49 41.5 433 250 320.75 NLOS -8.1116 135.433
38.5 41.3333 433 250 320.833 NLOS -8.20436 135.438
38.51 41.1667 433 250 320.917 NLOS -5.06467 135.444
38.52 41 433 250 321 NLOS -3.9976 135.45
38.53 40.8333 433 250 321.083 NLOS -4.76562 135.456
38.54 40.6667 433 250 321.167 NLOS -7.75067 135.462
38.55 40.5 433 250 321.25 NLOS -5.25871 135.468
38.56 40.3333 433 250 321.333 NLOS -1.66108 135.474
38.57 40.1667 433 250 321.417 NLOS -4.43786 135.48
38.58 40 433 250 321.5 NLOS -7.84109 135.486
38.59 39.8333 433 250 321.583 NLOS -5.09335 135.492
38.6 39.6667 433 250 321.667 NLOS -0.261905 135.498
38.61 39.5 433 250 321.75 NLOS -2.8654 135.504
38.62 39.3333 433 250 321.833 NLOS 0.340986 135.509
38.63 39.1667 433 250 321.917 NLOS -12.7174 135.515
38.64 39 433 250 322 NLOS -8.08104 135.521
38.65 38.8333 433 250 322.083 NLOS -7.71066 135.527
38.66 38.6667 433 250 322.167 NLOS -2.84371 135.533
38.67 38.5 433 250 322.25 NLOS -9.34783 135.539
38.68 38.3333 433 250 322.333 NLOS -7.48891 135.545
38.69 38.1667 433 250 322.417 NLOS -6.88146 135.551
38.7 38 433 250 322.5 NLOS -5.82606 135.557
38.71 37.8333 433 250 322.583 NLOS -9.86492 135.563
38.72 37.6667 433 250 322.667 NLOS -8.73128 135.569
38.73 37.5 433 250 322.75 NLOS -5.83261 135.575
38.74 37.3333 433 250 322.833 NLOS -6.31604 135.581
38.75 37.1667 433 250 322.917 NLOS -6.60831 135.587
38.76 37 433 250 323 NLOS -3.41511 135.593
38.77 36.8333 433 250 323.083 NLOS -16.416 135.599
38.78 36.6667 433 250 323.167 NLOS -7.29097 135.605
38.79 36.5 433 250 323.25 NLOS -2.29526 135.611
38.8 36.3333 433 250 323.333 NLOS -8.56162 135.617
38.81 36.1667 433 250 323.417 NLOS -6.55229 135.623
38.82 36 433 250 323.5 NLOS -5.15089 135.629
38.83 35.8333 433 250 323.583 NLOS -11.648 135.635
38.84 35.6667 433 250 323.667 NLOS -8.00531 135.641
38.85 35.5 433 250 323.75 NLOS -5.62701 135.647
38.86 35.3333 433 250 323.833 NLOS -3.99531 135.653
38.87 35.1667 433 250 323.917 NLOS -7.02231 135.659
38.88 35 433 250 324 NLOS -9.11636 135.665
38.89 34.8333 433 250 324.083 NLOS -6.11903 135.671
38.9 34.6667 433 250 324.167 NLOS -8.87269 135.677
38.91 34.5 433 250 324.25 NLOS -3.92215 135.683
38.92 34.3333 433 250 324.333 NLOS -8.80028 135.689
38.93 34.1667 433 250 324.417 NLOS -12.954 135.695
38.94 34 433 250 324.5 NLOS -5.94102 135.701
38.95 33.8333 433 250 324.583 NLOS -6.73165 135.707
38.96 33.6667 433 250 324.667 NLOS -6.24829 135.713
38.97 33.5 433 250 324.75 NLOS -2.12932 135.719
38.98 33.3333 433 250 324.833 NLOS -5.37533 135.725
38.99 33.1667 433 250 324.917 NLOS -6.77288 135.731
39 33 433 250 325 NLOS -8.65009 135.737
39.01 32.8333 433 250 325.083 NLOS -9.47639 135.743
39.02 32.6667 433 250 325.167 NLOS -9.71349 135.749
39.03 32.5 433 250 325.25 NLOS -6.4133 135.755
39.04 32.3333 433 250 325.333 NLOS -10.3953 135.761
39.05 32.1667 433 250 325.417 NLOS -9.72659 135.767
39.06 32 433 250 325.5 NLOS -10.0444 135.773
39.07 31.8333 433 250 325.583 NLOS -12.4652 135.779
39.08 31.6667 433 250 325.667 NLOS -9.76679 135.785
39.09 31.5 433 250 325.75 NLOS -6.79885 135.791
39.1 31.3333 433 250 325.833 NLOS -17.153 135.797
39.11 31.1667 433 250 325.917 NLOS -5.01092 135.803
39.12 31 433 250 326 NLOS -11.702 135.809
39.13 30.8333 433 250 326.083 NLOS -10.1281 135.815
39.14 30.6667 433 250 326.167 NLOS -5.5097 135.821
39.15 30.5 433 250 326.25 NLOS -2.77845 135.827
39.16 30.3333 433 250 326.333 NLOS -6.75727 135.833
39.17 30.1667 433 250 326.417 NLOS -6.13446 135.839
39.18 30 433 250 326.5 NLOS -1.95911 135.846
39.19 29.8333 433 250 326.583 NLOS -4.0923 135.852
39.2 29.6667 433 250 326.667 NLOS -2.05079 135.858
39.21 29.5 433 250 326.75 NLOS -5.98114 135.864
39.22 29.3333 433 250 326.833 NLOS -6.30536 135.87
39.23 29.1667 433 250 326.917 NLOS -7.18759 135.876
39.24 29 433 250 327 NLOS -2.90702 135.882
39.25 28.8333 433 250 327.083 NLOS -3.47184 135.888
39.26 28.6667 433 250 327.167 NLOS -7.62607 135.894
39.27 28.5 433 250 327.25 NLOS -4.88806 135.9
39.28 28.3333 433 250 327.333 NLOS -16.9241 135.906
39.29 28.1667 433 250 327.417 NLOS -2.75229 135.912
39.3 28 433 250 327.5 NLOS -4.73658 135.918
39.31 27.8333 433 250 327.583 NLOS -9.74198 135.924
39.32 27.6667 433 250 327.667 NLOS -5.02859 135.931
39.33 27.5 433 250 327.75 NLOS -18.1163 135.937
39.34 27.3333 433 250 327.833 NLOS -8.51704 135.943
39.35 27.1667 433 250 327.917 NLOS -4.85552 135.949
39.36 27 433 250 328 NLOS -9.58762 135.955
39.37 26.8333 433 250 328.083 NLOS -13.2094 135.961
39.38 26.6667 433 250 328.167 NLOS -4.34364 135.967
39.39 26.5 433 250 328.25 NLOS -5.29382 135.973
39.4 26.3333 433 250 328.333 NLOS -6.73168 135.979
39.41 26.1667 433 250 328.417 NLOS -8.7437 135.985
39.42 26 433 250 328.5 NLOS -3.08744 135.992
39.43 25.8333 433 250 328.583 NLOS -6.05413 135.998
39.44 25.6667 433 250 328.667 NLOS -5.51851 136.004
39.45 25.5 433 250 328.75 NLOS -13.3299 136.01
39.46 25.3333 433 250 328.833 NLOS -5.9786 136.016
39.47 25.1667 433 250 328.917 NLOS -1.65102 136.022
39.48 25 433 250 329 NLOS -2.53024 136.028
39.49 24.8333 433 250 329.083 NLOS -9.88402 136.034
39.5 24.6667 433 250 329.167 NLOS -2.52929 136.04
39.51 24.5 433 250 329.25 NLOS -3.65413 136.047
39.52 24.3333 433 250 329.333 NLOS -8.65089 136.053
39.53 24.1667 433 250 329.417 NLOS -9.46094 136.059
39.54 24 433 250 329.5 NLOS -1.75857 136.065
39.55 23.8333 433 250 329.583 NLOS -0.953045 136.071
39.56 23.6667 433 250 329.667 NLOS -6.83491 136.077
39.57 23.5 433 250 329.75 NLOS -11.0268 136.083
39.58 23.3333 433 250 329.833 NLOS -6.87776 136.089
39.59 23.1667 433 250 329.917 NLOS -5.4563 136.096
39.6 23 433 250 330 NLOS -2.73218 136.102
39.61 22.8333 433 250 330.083 NLOS -11.5999 136.108
39.62 22.6667 433 250 330.167 NLOS -3.31314 136.114
39.63 22.5 433 250 330.25 NLOS -5.48846 136.12
39.64 22.3333 433 250 330.333 NLOS -4.26132 136.126
39.65 22.1667 433 250 330.417 NLOS -10.7517 136.132
39.66 22 433 250 330.5 NLOS -6.59988 136.138
39.67 21.8333 433 250 330.583 NLOS -6.13395 136.145
39.68 21.6667 433 250 330.667 NLOS -2.15488 136.151
39.69 21.5 433 250 330.75 NLOS -7.41512 136.157
39.7 21.3333 433 250 330.833 NLOS -15.6753 136.163
39.71 21.1667 433 250 330.917 NLOS -11.2206 136.169
39.72 21 433 250 331 NLOS -10.3924 136.175
39.73 20.8333 433 250 331.083 NLOS -5.42616 136.181
39.74 20.6667 433 250 331.167 NLOS -3.79796 136.188
39.75 20.5 433 250 331.25 NLOS -11.372 136.194
39.76 20.3333 433 250 331.333 NLOS -11.304 136.2
39.77 20.1667 433 250 331.417 NLOS -4.33452 136.206
39.78 20 433 250 331.5 NLOS -6.3343 136.212
39.79 19.8333 433 250 331.583 NLOS -4.41466 136.218
39.8 19.6667 433 250 331.667 NLOS -10.2317 136.225
39.81 19.5 433 250 331.75 NLOS -4.85455 136.231
39.82 19.3333 433 250 331.833 NLOS -10.364 136.237
39.83 19.1667 433 250 331.917 NLOS -4.72814 136.243
